tweet_id,tweet_time,tweet_text,location,retweets
1445307867565854721,2021-10-05 08:40:22,"@sk_microcheap @jio_oii @MinkinaNataly @nytimes Did you read what you posted? The Pfizer vaccine is still recommended for those 12 &amp; older despite the minor, increased risk of myocarditis bc its STILL less risk than what actually getting Covid is doing to the same age group.","Cleves, OH",0
1445303778106908672,2021-10-05 08:24:07,@funder I got my Pfizer booster and my flu vaccine on the same day last Thursday and have no reaction unless really craving a hamburger counts as a reaction.,"Austin, TX",0
1445279067138260995,2021-10-05 06:45:56,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/1VHMCnek8v,"St George, UT",1
1445268112111284226,2021-10-05 06:02:24,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/pkh3uVmHZb,"Indianapolis, IN",1
1445267572375519232,2021-10-05 06:00:15,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/a0Ex9YeqbF,"Santa Rosa Valley, CA",0
1445262685252243456,2021-10-05 05:40:50,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/RNash3Dk5V,"East Lake-Orient Park, FL",0
1445256047908769794,2021-10-05 05:14:28,"Pfizer/BioNTech COVID-19 vaccine effectiveness drops after 6 months, study showshttps://t.co/e8R0d6Zk2X","Amityville, NY",0
1445254815068549123,2021-10-05 05:09:34,"BREAKING: Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’""We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid.”“Our Organization is Run on Covid Money Now”#ExposePfizer https://t.co/TRLZghu54V","Palmdale, CA",0
1445250229989781509,2021-10-05 04:51:20,@funder Immediately when I’m eligible as everyday Pfizer vaccine is wearing off.,"Chicago, IL",0
1445248639933235205,2021-10-05 04:45:01,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/0IG8J3ZEZd,"Dothan, AL",0
1445246932117438469,2021-10-05 04:38:14,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/YVZ9wqdjTN,"California, USA",0
1445232346723241984,2021-10-05 03:40:17,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/88jPcJjdPn,"St Paul, MN",0
1445229222616711175,2021-10-05 03:27:52,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/65b6RgShTt,"Las Vegas, NV",0
1445228478891184130,2021-10-05 03:24:55,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/JCsawfiWe1,"Fountain Hills, AZ",0
1445228344027463682,2021-10-05 03:24:22,"When all is said and done it'll probably be safe to trust the coronavirus vaccine made by Pfizer. Pfizer makes Viagra. If they can raise the dead, they can certainly take care of the living!","California, USA",0
1445225802661048330,2021-10-05 03:14:17,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/FQAR5sZmjF,"Texas, USA",0
1445224748682817540,2021-10-05 03:10:05,"The effectiveness of the Pfizer Inc /BioNTech SE vaccine in preventing infection by the coronavirus dropped to 47% from 88% six months after the second dose, according to data published on Monday that U.S. health agencies considered when deciding on the need for booster shots.","San Juan, USA",0
1445223074631065602,2021-10-05 03:03:26,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/0WhST0U2eB,"Twin Falls, ID",0
1445223010823245828,2021-10-05 03:03:11,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/D7acZ8ijpP,"Niceville, FL",7
1445220775405834241,2021-10-05 02:54:18,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/1db5suaUjz,"Willowbrook, CA",0
1445220703821832203,2021-10-05 02:54:01,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/HMSM9XILXs,"Texas, USA",0
1445214403461320704,2021-10-05 02:28:59,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/cneiXGUm8M,"Park Forest, IL",0
1445213186374782977,2021-10-05 02:24:09,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/9PtaoMzi0c,"Enterprise, NV",0
1445209367633072128,2021-10-05 02:08:58,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/itIkFwGW29,"Davie, FL",0
1445209301539303426,2021-10-05 02:08:42,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/itIkFwGW29,"Davie, FL",0
1445208890770141192,2021-10-05 02:07:04,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/7KzzoAT59J,"South Carolina, USA",0
1445207564954869761,2021-10-05 02:01:48,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/jJsOZ5uAT3,"Queens, NY",0
1445207206563966976,2021-10-05 02:00:23,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/md1oepMVrY,"Huntington Park, CA",0
1445206907422056449,2021-10-05 01:59:12,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/JpyovXGS9G,"Lakewood, WA",0
1445206813272690688,2021-10-05 01:58:49,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/itIkFwGW29,"Davie, FL",0
1445205412714881025,2021-10-05 01:53:15,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/w2b9TIIfJp,"Newark, NJ",0
1445205115418210304,2021-10-05 01:52:04,"People seeing video footage of James O'keefe interviewing Pfizer employees about the vaccine, and they still don't want to accept the fact that they have been lied to. #unbelievable","Phoenix, AZ",0
1445204607710416902,2021-10-05 01:50:03,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/w2b9TIIfJp,"Newark, NJ",0
1445203077766733834,2021-10-05 01:43:58,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/DtVJnsa1uh,"Graham, TX",0
1445202882916016128,2021-10-05 01:43:12,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/sl2bkTOFVZ,"Huntington Beach, CA",0
1445202547183079426,2021-10-05 01:41:52,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/ou7f18SGal,"New Lenox, IL",0
1445202229992984579,2021-10-05 01:40:36,"It is 28 hours post 3rd dose of Pfizer vaccine and I feel like I have been beaten with boards. I’m still alternating the Tylenol and Advil. Arm ache, backache and I have no idea where my energy is, I suspect it is hiding with my ability concentrate and reason rationally today. https://t.co/7AM2lSGpG3","Catalina Foothills, AZ",0
1445199358266314753,2021-10-05 01:29:12,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/AYSNlCkhKI,"Sebastian, FL",0
1445197805207764996,2021-10-05 01:23:01,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/wSk6iu0pra,"Clackamas, OR",0
1445195749164208130,2021-10-05 01:14:51,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/l2rV2vP51H,"Ohio, USA",0
1445195391377580032,2021-10-05 01:13:26,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/L92AcrmsdY,"Winter Beach, FL",0
1445195187127472129,2021-10-05 01:12:37,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/WRn7Ny1OTd,"Harrison Township, PA",1
1445194751184044033,2021-10-05 01:10:53,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/NRKlCrp8d8,"Wyoming, USA",1
1445194014026878979,2021-10-05 01:07:58,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/Dak2gh2Wtb,"Central Islip, NY",0
1445193678348120069,2021-10-05 01:06:37,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/pXjtKcMntV,"San Diego, CA",3
1445193055926054913,2021-10-05 01:04:09,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/sGEZTFafUb,"Mission Viejo, CA",0
1445191690017509376,2021-10-05 00:58:43,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/Pe8274y4Uv,"Washington, DC",0
1445191376069611522,2021-10-05 00:57:29,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/CZsM70QBnV,"Florida, USA",0
1445190644230606850,2021-10-05 00:54:34,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/kOZiXVafLE,"San Luis Obispo, CA",0
1445190614925070339,2021-10-05 00:54:27,How much did the govt pay @YourAnonNews to sell the idea of getting vaccinated?Johnson &amp; Johnson was allowed to make a vaccine shortly after being sued for cancer ingredients in their baby powder.I don’t trust Pfizer either,"Longview, TX",0
1445190459249233921,2021-10-05 00:53:50,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/V7XtakartX,"Kaanapali, HI",0
1445189012235358210,2021-10-05 00:48:05,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/beTjThhE7z,"Texas, USA",0
1445188770945372163,2021-10-05 00:47:07,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/kaDHFAHJn5,"Mesa, AZ",0
1445188537180110850,2021-10-05 00:46:12,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/mKTAUqBhRw,"Deltona, FL",0
1445188228944891906,2021-10-05 00:44:58,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/Vx2aT1VJ7p,"Franklin, NC",0
1445188200507580425,2021-10-05 00:44:51,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/oTEPuWQyQP,"Arkansas, USA",0
1445187786730926081,2021-10-05 00:43:13,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/pZ8QngYPLG,"California, USA",2
1445187453489397760,2021-10-05 00:41:53,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/0zoVcELynK,"San Antonio, TX",0
1445187292293828608,2021-10-05 00:41:15,BREAKING: Scientists at @pfizer say that natural anti-bodies fight off COVID more than the vaccine.https://t.co/y4a8eHFxG7,"Seattle, WA",325
1445186639752466433,2021-10-05 00:38:39,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/CLHZ3f1HgC,"Bayville, NJ",0
1445186334000173060,2021-10-05 00:37:26,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/qD8MI1D3h3,"Laguna Beach, CA",0
1445186226252832771,2021-10-05 00:37:01,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/i6X4pSnYbm,"Copperas Cove, TX",0
1445185863038738439,2021-10-05 00:35:34,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/gb9mJ2SAW9,"Pickerington, OH",0
1445184329122992128,2021-10-05 00:29:28,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/nWmzYakEzD,"Mazomanie, WI",0
1445183720256905224,2021-10-05 00:27:03,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/wRIJLYXae3,"Cedar Park, TX",2
1445183635196465156,2021-10-05 00:26:43,BREAKING: @Pfizer Scientists: ‘Your [COVID] Antibodies are Probably Better than the [Pfizer] Vaccination’'We’re Like Bred And Taught to be Like “Vaccine is Safer Than Actually Getting Covid”'“Our Organization is Run on Covid Money”#ExposePfizer https://t.co/jUTAUq11DF,"Oklahoma, USA",0
