tweet_id,tweet_time,tweet_text,location,retweets
1442538346132168706,2021-09-27 17:15:17,President Biden gets his #COVID19 booster shot — a third dose of the Pfizer vaccine  #GetVaccinated @wusa9 https://t.co/mEhrs5YxRn,"Washington, DC",2
1442531179249340422,2021-09-27 16:46:48,@jeremyfaust @nytopinion @meganranney 3) Need to contextualize vaccine side effect (Pfizer myocarditis in young males) &amp; not extrapolate to general population. RARE side effect (4.8 cases per 1 million). But high-risk occupational exposures are likely &gt;21 yrs old (not where SE occurs commonly) https://t.co/9WYDtQFWgq,"Lakewood, CO",0
1442529614861987847,2021-09-27 16:40:35,Long overdue but finally getting the Pfizer vaccine. Let's hope the side effects doesn't whoop my butt,"St Paul, MN",0
1442527852294033413,2021-09-27 16:33:35,@thevirdas In the US we recommend waiting ~ 28 days from last vaccine dose abroad prior new vaccine series in the US. You will be offered an mRNA vaccine here. You can walk in to any pharmacy at any time since we make it rain Pfizer. HUGE FAN!! ❤️,"Bronx, NY",0
1442525712179675139,2021-09-27 16:25:05,"Hudson County has announced that anyone eligible to receive a booster shot of the Pfizer vaccine will be able to do so at the Hudson County Vaccine Distribution Center starting Monday, free of charge with no appointment necessary.https://t.co/DHHHRr8wbH","Jersey City, NJ",2
1442524541339652101,2021-09-27 16:20:26,"If Pfizer made a experimental vaccine that made you fit and ripped, 90% of America would take it by next week.","Las Vegas, NV",6
1442520325736910855,2021-09-27 16:03:41,@essenviews Ridiculous! I've had the Pfizer vaccines and not one person has ever asked me my political party when getting the vaccine. This is yet another lie put out in the ether put out by another GOP disinformation campaign.,"Tucson, AZ",1
1442519883195949060,2021-09-27 16:01:55,@FaceTheNation Fortunately @ScottMorrisonMP saved well over A$1 billion by not buying sufficient Pfizer vaccine in July 2021 to help pay for cancelling this contract.,"Palo Alto, CA",0
1442517707371335685,2021-09-27 15:53:16,"Ever since my man took the Pfizer vaccine he can’t keep his hands off me! Needless to say, we are thinking of making a only fans…","Corpus Christi, TX",0
1442510552014675969,2021-09-27 15:24:50,"Thank you @NYCHealthSystem for providing my booster Pfizer shot (and all my COVID vaccine doses)!@CDCgov has recently approved booster shots if you qualify and received your 2nd Pfizer dose 6 or more months ago. To learn more and make an appointment, check ⬇️ https://t.co/eVMiB7oI2A https://t.co/B46aQCRtvy",Metropolitan Hospital Center,3
1442510161931751431,2021-09-27 15:23:17,⚠️⚠️ ANNOUNCEMENT: Booster doses of #Pfizer #COVID19 vaccine are now available!COVID-19 Vaccine Hours:Monday – Thursday 9 a.m. to 6 p.m.Friday 9 a.m. to 4:30 p.m.WALK-INS ONLY! Call our COVID-19 Hotline at ☎️ 731-240-1771 if you have questions. #ThisIsOurShot #WeCanDoThis https://t.co/Yn7xXkvNXx,"Jackson, TN",0
1442503570541236227,2021-09-27 14:57:06,People saying comirnaty is different from the Pfizer-BioNTech vaccine probably don’t even know that acetaminophen and Tylenol are the same thing,"Indianapolis, IN",0
1442470868706226181,2021-09-27 12:47:09,I got the Moderna vaccine. Can I get a Pfizer booster? https://t.co/Lis3ryz9DN via @nbcnews,"Baltimore, MD",1
1442462421818306565,2021-09-27 12:13:35,Merck crosses the finish line with its next-gen pneumococcal vaccine. Does it stand a chance against Pfizer's 20-valent shot? https://t.co/dHtA9HDjos,"Metuchen, NJ",0
1442430551391080452,2021-09-27 10:06:57,"“We have the Johnson &amp; Johnson shot here as well as the Pfizer, but the Johnson &amp; Johnson is one and done, so they’re really convenient for people,” Clinic Lead Dr. Stepen Cook said.”https://t.co/uNBHgy1arK","New York, USA",0
1442356622899171328,2021-09-27 05:13:11,FDA Authorizes Booster Dose of Pfizer-BioNTech COVID-19 Vaccine for Certain Populations https://t.co/tvsK7uaNuu,"Orlando, FL",0
1442340276782071809,2021-09-27 04:08:14,"Puzzled by the #pandemic? As usual, follow the money: #Pfizer's $33.5 billion in #COVID19 #vaccine revenue this year alone will dwarf the $19.8 billion brought in last year by AbbVie’s Humira, widely regarded as the drug world’s top-seller.#BoosterShotshttps://t.co/LKunhbdS3L","Seattle, WA",0
1442335963670188037,2021-09-27 03:51:05,"@BrettKing 🇺🇸 FDA in their virtual meeting: ""we were falsely mislead by (Pfizer) about the safety of the vaccine…Heart attacks are 71x higher than other vaccines…the vaccines are killing two people for every one life saved”.","Bend, OR",0
1442323420834717703,2021-09-27 03:01:15,"By noon-ish tomorrow, I will have gotten both my flu vaccine and also my third Pfizer “booster” shot. I feel really excited about it (one shot in each arm). My wife can only get her flu shot, but soon will get her Moderna booster when it’s approved. Science does save lives.","Las Cruces, NM",0
1442298145757618176,2021-09-27 01:20:49,@newsmax Which will allow Pfizer and other vaccine makers to become very rich.,"Georgia, USA",0
