tweet_id,tweet_time,tweet_text,location,retweets,vaccine
1.44336E+18,29/09/2021 23:26,"@PaulDur16579180 @tedcruz The Pfizer vaccine is now fully approved by the FDA. Trump wants credit for its rapid development. If I have to declare that he and Ivanka personally developed it in their secret lab under the 12th green at @TrumpDoral to get his cult to take it, then I will.",New York,0,Pfizer
1.44332E+18,29/09/2021 21:05,"I was just unblinded today as a participant of the @UCDavisHealth @pfizer #COVID19Vaccine Booster Shot Trial, &amp; found out I INDEED received the booster vaccine. I am grateful &amp; proud to participate in #ClinicalTrials. Also when it comes to this pandemic, I feel like: https://t.co/oWy5vM4O4w",Arizona,2,Pfizer
1.44332E+18,29/09/2021 20:59,I commented on a Facebook post that was pushing pregnant women get vaxed. So I commented a screenshot shot from https://t.co/bG7aatTP7B of the EUA for the Pfizer vaccine. Then added quotation marks around a sentence I wanted to emphasize.Comment got deleted. Facts got deleted.,Iowa,0,Pfizer
1.44332E+18,29/09/2021 20:53,"@sammyrockss Hi Sammy, The clinic is currently only offering the Pfizer vaccine. #flysafer #flysanantonio",Texas,0,Pfizer
1.44332E+18,29/09/2021 20:50,@DailyNative1 I just had my 3rd Pfizer vaccine and guess what? No side effects whatsoever! Don’t be a #COVIDIOT #GetVaccinatedNow #NativesArePatriotsTheyVote#NativesGetVaccinated,Texas,0,Pfizer
1.44331E+18,29/09/2021 20:04,"TAMPA, Fla. (WFLA) — The CDC is investigating the death of a 13-year-old boy who died days after getting his second dose of Pfizer’s COVID-19 vaccine in Michigan, according to reports. The boy, Jacob Clynick, had no known underlying medical conditions, according to his family.",Nevada,0,Pfizer
1.4433E+18,29/09/2021 19:41,You guys were right.  Only the Pfizer vaccine has been approved https://t.co/qZU3QgTIkW,Tennessee,0,Pfizer
1.44329E+18,29/09/2021 18:44,Pfizer Booster Vaccine Approved in Tarrant County.What you need to know ⬇️below⬇️For a list of vaccination locations visit: https://t.co/rXbSvjw29k finder 💉 https://t.co/k1tIAtrQTC,Texas,1,Pfizer
1.44328E+18,29/09/2021 18:31,"Pfizer Covid vaccine booster clinics. Lucas Co. Rec Center Wed 9-6, Thurs 9-4, Sat 9-3",Ohio,2,Pfizer
1.44327E+18,29/09/2021 17:53,"On Saturday, October 2nd, 2021 Henderson-Hopkins in partnership with Johns Hopkins Medicine will be offering 1st, 2nd, and 3rd shot boosters of the Pfizer COVID-19 vaccine to any Baltimore City resident ages 12 and up from 12:00 PM to 4:00 PM. https://t.co/Fi0HCXdDkJ",Maryland,17,Pfizer
1.44327E+18,29/09/2021 17:51,⭐️Age 18-64 at increased risk for COVID-19 exposure &amp; transmission because of occupational or institutional settingThese recs are for individuals who previously received the Pfizer COVID-19 vaccine primary series. For more info or to schedule an appt - https://t.co/ds5ujDf5FS.,Ohio,0,Pfizer
1.44327E+18,29/09/2021 17:36,"Joined @edokeefe @CBSNews to discuss:- NY Vaccine Mandates - if you are a healthcare worker, you took an oath... get the 💉Pfizer 💉 for 5-11 - Likely recommendation in 4-5 wksExpect similar side effects to after your 2nd shot with booster#GetVaccinated https://t.co/m6ExPKO9Hn",Texas,2,Pfizer
1.44327E+18,29/09/2021 17:27,"A handy dandy chart for who is eligible for booster for Pfizer vaccine, thanks to Port City Daily (screenshot): https://t.co/30IEFYzgfC",North Carolina,0,Pfizer
1.44326E+18,29/09/2021 17:08,@MadameKempe @Death_Of_Nuance We chose treatment therapy over hysteria. We now have natural immunity and will never take the CCP Covid vaccine.  #IvermectinSavedMyLife Interesting that Pfizer is testing an Ivermectin knockoff to be sold for high prices.,Maryland,0,Pfizer
1.44325E+18,29/09/2021 16:32,Literally feeling more pain in my arm from my flu shot than either Pfizer vaccine.,Alabama,0,Pfizer
1.44323E+18,29/09/2021 15:09,#CDC recommends that certain populations receive a booster shot of Pfizer-BioNTech’s #COVID19 Vaccine at least 6 months after completion of their 2-dose Pfizer-BioNTech vaccine series. See full details: https://t.co/Jkhu5Iu8ta.#Repost @cdcgov#Coronavirus #PublicHealth https://t.co/nIj9D84HwI,New Mexico,0,Pfizer
1.44323E+18,29/09/2021 14:49,Booster shots are now available for eligible individuals who received the Pfizer vaccine. Get more information here:https://t.co/0StWlbfqOa https://t.co/j9JOLfHxSM,Massachusetts,0,Pfizer
1.44322E+18,29/09/2021 14:31,Fauci Sees Pfizer Vaccine Approval For Young Kids By End Of Octoberhttps://t.co/Ov9J2lAHGf,Illinois,0,Pfizer
1.4432E+18,29/09/2021 13:24,"Also, it seems like our healthcare organization is starting to schedule booster for anyone (not just high risk folks) who got the Pfizer vaccine at least 6 months ago. It just started, but it's worth checking if yours is too! A lot of people are getting close to that mark!",Wisconsin,0,Pfizer
1.44319E+18,29/09/2021 12:24,"I got my first Pfizer COVID vaccine on December 20th, 2020. Second dose on January 19th, 2021. I have not had a single adverse reaction. I’ve taken action to avoid potentially spreading this (still) deadly virus to my patients and family. It’s so simple. Please vax up!",Maryland,0,Pfizer
1.44317E+18,29/09/2021 11:13,Pfizer Vaccine Booster Shot in 2weeks 🤔🤔,Hawaii,0,Pfizer
1.44316E+18,29/09/2021 10:42,From the article: People given both doses of the Pfizer-BioNTech vaccine were almost six-fold more likely to contract a delta infection and seven-fold more likely to have symptomatic disease than those who recovered. https://t.co/jT2vgOoIGS,Indiana,0,Pfizer
1.44316E+18,29/09/2021 10:41,@BarbaraReibman1 @thedailybeast The influenza vaccine took 30 years to be authorized for commercial use. The average time for #FDA approval for vaccines is 5-10 years. I am not interested in increasing the profits of @pfizer. I have a right to refuse a vaccine.,Florida,0,Pfizer
1.44316E+18,29/09/2021 10:39,@charlesdavihat1 @SwirlSapphire @KevinWGlass I don't get the apprehension either. It's almost dogmatic.One reason is that bad anecdotes are being portrayed as widespread. Yet millions of safe vaccinations aren't.I got the Pfizer vaccine and the only side effect I had from both shots was a mildly sore arm for 45 minutes. https://t.co/VVjauXogRI,Indiana,0,Pfizer
1.44309E+18,29/09/2021 05:56,"@TinaTurning1 @forgive_luv @justinbaragona Who's lies. Lies about WMDs, war with Afghanistan when the 9/11 hijackers were Saudi, Pfizer paying largest criminal fine in world for bad drugs getting 0 liability on experimental, now mandated vaccine. Its just which lies do you believe. I listen to all sides #endcancelculture",North Carolina,0,Pfizer
1.44309E+18,29/09/2021 05:38,"I have a hard time believing this number. Additionally, I wonder if the reason only those with Pfizer vaccines are authorized boosters is because the Pfizer vaccine is below the acceptable standard of immunization https://t.co/IANQRuDScK",California,0,Pfizer
1.44307E+18,29/09/2021 04:33,Create a Vaccine and force it on others!Pfizer seems to be doing well! https://t.co/r9u7GFaw1f,Oregon,0,Pfizer
1.44306E+18,29/09/2021 04:04,"Pfizer vaccine number 3, then shot number 4! https://t.co/3Q67VvCa2p",California,0,Pfizer
1.44306E+18,29/09/2021 03:39,"Booster shot SCHEDULED for next week, have YOU gotten your FIRST dose yet??? #vaccine #booster #pfizer #vaxxed #triplevaxxed #science #data #ibelieve #protection 💉 https://t.co/mCvCKSHi8W",California,0,Pfizer
1.44304E+18,29/09/2021 02:32,Let’s go FDA!!! https://t.co/2mFbCfpfzJ,Washington,1,Pfizer
1.44303E+18,29/09/2021 01:47,"@JJudahIsaac @beyondtheRK Good decision, I was one of the 1/16,000 who got myocarditis from the 2nd dose of the Pfizer vaccine. I was a marathon runner. 26% of my🫀muscle died and now I get winded walking my 🐕 around the block. Glad you're speaking up!",Florida,12,Pfizer
1.44301E+18,29/09/2021 00:41,Shout out to this kid who clearly dressed himself that day.  https://t.co/OjMvydp5PE,Massachusetts,0,Pfizer
1.44301E+18,29/09/2021 00:13,Oklahoma Teacher Hospitalized With COVID Despite Receiving THREE Pfizer Vaccine Shots via @nationalfile https://t.co/iGDeFecnyU,Arizona,0,Pfizer
1.44299E+18,28/09/2021 23:02,"3rd Vaccine #getthejab #pfizer @ Dallas, Texas https://t.co/8XQ5Nvnhop",Texas,0,Pfizer
1.44298E+18,28/09/2021 22:48,"@jabarnes1981 @johnrobertsFox You don't have to take the vaccine. I have taken it, the Pfizer and now scheduled the booster. I know 6 people that died from Covid all Republican's. I know they refused the shot. Their choice though. I've had quadruple bypass surgery. My doctor recommended me to.",Ohio,0,Pfizer
1.44298E+18,28/09/2021 22:25,NYS 18 million people 34 have died ages 0-20 in 21 months stop spreading misinformation vaccine does not stop spread.  Ask Harvard U     Please move on shocking a guy on the board member of Pfizer wants to vaccinate people that don’t need it.  Sad zero credibility,New York,0,Pfizer
1.44297E+18,28/09/2021 22:06,"I was finally able to submit a request for a Pfizer COVID vaccine booster appointment as a healthcare worker. I’m a government employee, how long will it take me to get my booster?",Missouri,0,Pfizer
1.44296E+18,28/09/2021 21:23,Wisconsin health officials urge thousands who got the Pfizer COVID-19 vaccine to get a booster shot,Mississippi,0,Pfizer
1.44296E+18,28/09/2021 21:08,Pfizer #3 and Influenza vaccine this morning. My arms are officially sore. #GetVaccinated,Oregon,0,Pfizer
1.44295E+18,28/09/2021 20:29,Pfizer has submitted data to the FDA to clear the vaccine for use in children ages 5 to 11.,Mississippi,0,Pfizer
1.44295E+18,28/09/2021 20:13,MMUHS will be hosting another Vaccine Clinic TOMORROW! It is open to the entire community ages 12 and up. This is the Pfizer vaccine (first or second doses at the clinic) ... #DoYourPart https://t.co/uMwq3OSM35,Vermont,1,Pfizer
1.44294E+18,28/09/2021 20:00,Information on the COVID-19 booster vaccine!!  #atlanta #georgia #medicine #healthcare #covid #covidvaccine #booster #pfizer https://t.co/9917yJVjk2,Georgia,0,Pfizer
1.44294E+18,28/09/2021 19:38,Pfizer’s Covid-19 Vaccine for Kids May Not Be FDA Authorized Before November https://t.co/5VC8f51y78,Wisconsin,1,Pfizer
1.44293E+18,28/09/2021 18:53,"Wake County mom, Julia Findley, tells me her youngest child wants to get the Pfizer Covid-19 vaccine if the FDA approves it for Emergency Use Authorization in kids 5-11. “I can't believe I have a 9-year-old that wants to get a shot. But he does!” #ABC11 https://t.co/kQd0PIVKF0",North Carolina,1,Pfizer
1.44292E+18,28/09/2021 18:45,The CDC recommends that certain populations receive a booster shot of Pfizer-BioNTech’s COVID-19 Vaccine at least 6 months after completion of their 2-dose Pfizer-BioNTech vaccine series. Full details ➡️ https://t.co/oc3etUvXs2 https://t.co/QN3JPV2MCB,New Mexico,0,Pfizer
1.44291E+18,28/09/2021 18:11,Pfizer asks FDA to approve vaccine for kids as young as 5 - https://t.co/UW6z8QLTNx,Nevada,2,Pfizer
1.44289E+18,28/09/2021 16:13,"@DipierroAnthony @AndrewNoymer It requires 3 injections, but not 4. Not 2. These vaccine schedules aren't set in stone. A 4th shot of Pfizer may not be needed. There is some indication a 3rd one might be.It doesn't indicate the need for some infinite series. No one knows.",California,0,Pfizer
1.44288E+18,28/09/2021 16:09,Pfizer submits data for COVID-19 vaccine use in younger kids https://t.co/APBczONY0o,New York,0,Pfizer
1.44287E+18,28/09/2021 15:32,@lglnrse All health workers should be vaccinated; or fired. Quite frankly the vaccine mandate for them should have been implemented as soon as Pfizer vacc came out.This is a Public Health crisis and Prez can order it for all and should- we need to take Repubs to court on this.,New York,0,Pfizer
1.44286E+18,28/09/2021 14:37,@followmcg @StevenBeschloss Exactly. We have all these vaccines and people don’t want a Covid vaccine. Healthcare professionals should set the standard. I got my third one last Sunday. Pfizer. Retiring two years early. Starting chemo and steroids in Oct. vaccine had already helped decrease death by so many,New York,0,Pfizer
1.44286E+18,28/09/2021 14:24,"Coronavirus: Pfizer, BioNTech submit vaccine trial data for children ages 5 to 11 to FDA   https://t.co/pjGL0BvoRJ",Washington,0,Pfizer
1.44285E+18,28/09/2021 13:56,Notify NYC: Booster shots of the Pfizer vaccine may be available to those who have 2 doses of the Pfizer. Check eligibility: https://t.co/3b3yGxPAv7,New York,0,Pfizer
1.44284E+18,28/09/2021 13:14,LETS GOOOOOOOOOhttps://t.co/Jn12q2tAbR,North Carolina,1,Pfizer
1.44283E+18,28/09/2021 12:42,The @CabarrusHealth Alliance has COVID-19 Pfizer booster vaccine appointments for eligible individuals. The first Pfizer booster vaccine clinic will be today from 9:00am to 4:30pm at the health authority’s Kannapolis Office - 300 Mooresville Rd. https://t.co/MYOsnEs6iW https://t.co/6wOBROPOMp,North Carolina,1,Pfizer
1.44283E+18,28/09/2021 12:34,@Masa_Anchan1971 I took Tylenol before I got mine. What vaccine is this? Pfizer?,Texas,0,Pfizer
1.44283E+18,28/09/2021 12:30,"A Baltimore family went to get flu vaccines. Their 4-year-old accidentally walked out with a COVID shot, and nobody knew what to do about it. https://t.co/Y9ZESQxPYd",Maryland,3,Pfizer
1.44283E+18,28/09/2021 12:22,Third-dose Pfizer booster shot now available 6 months after 2nd dose for the following groups:-People age 65 +-People 18 + with medical conditions-People who live or work in high-risk environmentshttps://t.co/e4g9IjrY8X https://t.co/7X8XD95Khx,Louisiana,15,Pfizer
1.44282E+18,28/09/2021 12:10,"As a family that just quarantined from exposure at school, this is a big, big deal.Pfizer seeks FDA authorization for Covid vaccine for children ages 5 to 11.https://t.co/aVGDrNEwG4",Michigan,0,Pfizer
1.44282E+18,28/09/2021 12:07,Doctor ‘Horribly Injured’ After Pfizer Vaccine — Pleads with Top U.S. Public Health Officials for Help - https://t.co/ytZH1REgFx,Tennessee,0,Pfizer
1.44281E+18,28/09/2021 11:15,#BREAKING: Pfizer and BioNTech announced they have submitted initial data from its COVID vaccine trial on children between the ages of 5 and &lt;12 to @US_FDA. A formal submission to request Emergency Use Authorization is expected to follow in the coming weeks.,New York,0,Pfizer
1.4428E+18,28/09/2021 10:32,"@akatamax1 @SaharaReporters Stop talking from a Conspiracy Theorist's stand point, go get scientific knowledge. According to research only 11.1 cases of Anaphylaxis (allergic reaction) per 1million Covid-19 vaccine shots (Pfizer&amp;Moderna) and they were all treated. Most of them had history of anaphtlaxis",Texas,0,Pfizer
1.44279E+18,28/09/2021 10:01,"BOOSTER SHOTS 💉 The Kent Co. Health Department will begin offering third doses of the Pfizer vaccine today. @meijer, @Walgreens, @cvspharmacy, &amp; @riteaid are also offering the shot to those eligible. @WOODTV Details: https://t.co/K2258BoyFC https://t.co/5BonTAKwFd",Michigan,2,Pfizer
1.44275E+18,28/09/2021 07:06,Got my Pfizer Booster today. Feeling fine and hoping to stay Covid-free. Thankful for this vaccine.,California,0,Pfizer
1.44269E+18,28/09/2021 03:22,ICYMI📺: Elementary school aged children could be eligible for the @pfizer #CovidVaccine by the end of October. https://t.co/2ebp9ytBnt,Indiana,1,Pfizer
1.44268E+18,28/09/2021 02:57,"The Pfizer vaccine is for COVID, not stupidity. Please stop watching Joe Rogan, you dolt. https://t.co/48tQ0spGRU",Georgia,0,Pfizer
1.44267E+18,28/09/2021 01:55,@N4LF @piratefoxy @ASlavitt Here's the latest. Due to age I don't think it would hurt just to contact CVS or Walgreens. https://t.co/Lw09MvvTCu,Virginia,0,Pfizer
1.44265E+18,28/09/2021 00:34,@freelikeyve @Missy1607 @JoeBiden That’s the booster a third COVID shot. The vile doesn’t say COVID booster #1  it’s the same one and two shots you received. The third is in fact the same vaccine. It isn’t different ingredients. I was informed that you should get the same brand you received 1/2/3 Pfizer/moderna..,Texas,0,Pfizer
1.44265E+18,28/09/2021 00:21,honestly i dont think the vaccine works. my homie got pfizer but still got shot and died,Nevada,0,Pfizer
1.44264E+18,28/09/2021 00:01,Please make sure look at your COVID-19 vaccination record card that you have been administered for two doses of Pfizer or Moderna or single dose of Johnson &amp; Johnson Janssen vaccine. Consult w/ your PCP &amp; child's pediatrician (18yrs old of age) about it. #QuincyMA https://t.co/oXe8YvieQ7,Massachusetts,0,Pfizer
1.44263E+18,27/09/2021 23:37,Moderna vs. Pfizer: Is There a “Best” mRNA Vaccine? | The Scientist Magazine® https://t.co/LLIjjlVfNF,California,0,Pfizer
1.44263E+18,27/09/2021 23:24,After you get the Pfizer vaccine and feel better wear a black bandana like this in support of the survivors.,Kansas,0,Pfizer
1.44262E+18,27/09/2021 22:50,Go get your Pfizer covid 19 vaccine shot right now. I did and I've never felt better in my life the fight is over. I won.,Kansas,0,Pfizer
1.44262E+18,27/09/2021 22:26,"Pfizer needs to develop a smokable vaccine, and distribute it in meth around the country. We'd hit a vaccination rate of 90% in a week.",New Mexico,1,Pfizer
1.4426E+18,27/09/2021 21:02,"The governor also touched on #vaccine booster shots, explaining that #Virginia is following the FDA and CDC guidelines.  That means only specific people who got the #Pfizer version should look for a booster right now. @GovernorVA goes into more detail about who needs one here. https://t.co/AB87JzEC2T",Virginia,0,Pfizer
1.44259E+18,27/09/2021 20:23,#covid booster dose  Vaccine ✔️When you work in the public there is no reason to take changes! #pfizer #covidvaccine #marshallcountyhealthdepartment #marshallcountyfairgrounds @ West Virginia https://t.co/KKUL88VQwY,West Virginia,0,Pfizer
1.44258E+18,27/09/2021 19:59,"Maryland - So if I’m reading this right, ANYONE can fill-in whatever at a pharmacy department to “self-certify” themself and get the Pfizer booster shot 🤔 Source: https://t.co/hXc2q6zyGB https://t.co/QffEtTFMfk",Maryland,1,Pfizer
1.44258E+18,27/09/2021 19:54,"Got my Pfizer booster vax today, if you had the Pfizer shot and your last dose was more then six months ago you are eligible for the Pfizer booster. NYC vaccine centers are distributing the Pfizer boosters, apts are really easy to get. https://t.co/VRGqrItiyL",New York,0,Pfizer
1.44257E+18,27/09/2021 19:36,Faculty Eligible for Pfizer Vaccine Booster  https://t.co/QC0cLK9Lxe,Minnesota,0,Pfizer
1.44257E+18,27/09/2021 19:12,"@sergio59380974 Why? They don’t get vaccinated they infect the rest of us! Remember, children can’t be vaccinated yet. Pfizer just said their vaccine is good for 5 to 12-year-olds, but I don’t know if it’s approved. And what about under five? EVERYONE Who wants a vaccine should get one.",California,0,Pfizer
1.44257E+18,27/09/2021 19:03,"I am TRIPLE Vaxxed! I called my MD bc I am very rundown on this liquid diet, so she told me to come over for fluids &amp; get the 3rd  Pfizer Covid vaccine 💉! I feel better already ☺️This kitty cat 🐈‍⬛ was visiting me. https://t.co/eTeDPRpCNv",Texas,2,Pfizer
1.44256E+18,27/09/2021 19:01,Q&amp;A from @AZDHS on #pfizerbooster https://t.co/W6oQXzFneM,Arizona,0,Pfizer
1.44256E+18,27/09/2021 18:30,It’s done. I got my Pfizer booster vaccine and my flu shot! Waiting 10 minutes to see if I develop X-Ray vision or can hear nuclear coded messages.,New Mexico,0,Pfizer
1.44255E+18,27/09/2021 18:14,Williamson County Health Department to offer booster doses of Pfizer vaccine,Tennessee,0,Pfizer
1.44255E+18,27/09/2021 18:11,"This poor man got the Pfizer vaccine yesterday, and now look at him. Please be safe!!!!!!! https://t.co/ILUNdoZupc",Oregon,0,Pfizer
1.44255E+18,27/09/2021 18:04,Got my @pfizer vaccine today in #Asheville. Thank you @POTUS https://t.co/v4vhSgqXv9,North Carolina,0,Pfizer
1.44255E+18,27/09/2021 17:54,"Abbott uses TEXANS taxed monies to purchase regeneron even though the third Pfizer vaccine is free.... WTH, mismanaged funds on behalf of political aspirations is a Texas felonious act. https://t.co/NvBVoRM9iD https://t.co/kDs5aZNrQl",Texas,0,Pfizer
1.44254E+18,27/09/2021 17:40,COVID-19 vaccine booster shot = ✅Here are the eligibility requirements (Pfizer only for now): https://t.co/HCgZy6F5RU https://t.co/dvPS283odi,Michigan,0,Pfizer
1.44254E+18,27/09/2021 17:39,"#NYC Veterans: If you are an eligible Veteran 65 years or older who received their 2nd #pfizer #COVID19 vaccine at least six months ago, call 1-877-877-9267 to schedule your appointment to receive your 3rd booster dose! 💉🇺🇸#nycveterans #covidvacccine https://t.co/6ghJHLLMLc",New York,11,Pfizer
1.44253E+18,27/09/2021 16:46,@jeremyfaust @nytopinion @meganranney 3) Need to contextualize vaccine side effect (Pfizer myocarditis in young males) &amp; not extrapolate to general population. RARE side effect (4.8 cases per 1 million). But high-risk occupational exposures are likely &gt;21 yrs old (not where SE occurs commonly) https://t.co/9WYDtQFWgq,Colorado,0,Pfizer
1.44253E+18,27/09/2021 16:40,Long overdue but finally getting the Pfizer vaccine. Let's hope the side effects doesn't whoop my butt,Minnesota,0,Pfizer
1.44253E+18,27/09/2021 16:33,@thevirdas In the US we recommend waiting ~ 28 days from last vaccine dose abroad prior new vaccine series in the US. You will be offered an mRNA vaccine here. You can walk in to any pharmacy at any time since we make it rain Pfizer. HUGE FAN!! ❤️,New York,0,Pfizer
1.44253E+18,27/09/2021 16:25,"Hudson County has announced that anyone eligible to receive a booster shot of the Pfizer vaccine will be able to do so at the Hudson County Vaccine Distribution Center starting Monday, free of charge with no appointment necessary.https://t.co/DHHHRr8wbH",New Jersey,2,Pfizer
1.44252E+18,27/09/2021 16:20,"If Pfizer made a experimental vaccine that made you fit and ripped, 90% of America would take it by next week.",Nevada,7,Pfizer
1.44252E+18,27/09/2021 16:03,@essenviews Ridiculous! I've had the Pfizer vaccines and not one person has ever asked me my political party when getting the vaccine. This is yet another lie put out in the ether put out by another GOP disinformation campaign.,Arizona,1,Pfizer
1.44252E+18,27/09/2021 16:01,@FaceTheNation Fortunately @ScottMorrisonMP saved well over A$1 billion by not buying sufficient Pfizer vaccine in July 2021 to help pay for cancelling this contract.,California,0,Pfizer
1.44252E+18,27/09/2021 15:53,"Ever since my man took the Pfizer vaccine he can’t keep his hands off me! Needless to say, we are thinking of making a only fans…",Texas,0,Pfizer
1.44251E+18,27/09/2021 15:23,⚠️⚠️ ANNOUNCEMENT: Booster doses of #Pfizer #COVID19 vaccine are now available!COVID-19 Vaccine Hours:Monday – Thursday 9 a.m. to 6 p.m.Friday 9 a.m. to 4:30 p.m.WALK-INS ONLY! Call our COVID-19 Hotline at ☎️ 731-240-1771 if you have questions. #ThisIsOurShot #WeCanDoThis https://t.co/Yn7xXkvNXx,Tennessee,0,Pfizer
1.4425E+18,27/09/2021 14:57,People saying comirnaty is different from the Pfizer-BioNTech vaccine probably don’t even know that acetaminophen and Tylenol are the same thing,Indiana,0,Pfizer
1.44247E+18,27/09/2021 12:47,I got the Moderna vaccine. Can I get a Pfizer booster? https://t.co/Lis3ryz9DN via @nbcnews,Maryland,1,Pfizer
1.44246E+18,27/09/2021 12:13,Merck crosses the finish line with its next-gen pneumococcal vaccine. Does it stand a chance against Pfizer's 20-valent shot? https://t.co/dHtA9HDjos,New Jersey,0,Pfizer
1.44243E+18,27/09/2021 10:06,"“We have the Johnson &amp; Johnson shot here as well as the Pfizer, but the Johnson &amp; Johnson is one and done, so they’re really convenient for people,” Clinic Lead Dr. Stepen Cook said.”https://t.co/uNBHgy1arK",New York,1,Pfizer
1.44236E+18,27/09/2021 05:13,FDA Authorizes Booster Dose of Pfizer-BioNTech COVID-19 Vaccine for Certain Populations https://t.co/tvsK7uaNuu,Florida,0,Pfizer
1.44234E+18,27/09/2021 04:08,"Puzzled by the #pandemic? As usual, follow the money: #Pfizer's $33.5 billion in #COVID19 #vaccine revenue this year alone will dwarf the $19.8 billion brought in last year by AbbVie’s Humira, widely regarded as the drug world’s top-seller.#BoosterShotshttps://t.co/LKunhbdS3L",Washington,0,Pfizer
1.44234E+18,27/09/2021 03:51,"@BrettKing 🇺🇸 FDA in their virtual meeting: ""we were falsely mislead by (Pfizer) about the safety of the vaccine…Heart attacks are 71x higher than other vaccines…the vaccines are killing two people for every one life saved”.",Oregon,0,Pfizer
1.44232E+18,27/09/2021 03:01,"By noon-ish tomorrow, I will have gotten both my flu vaccine and also my third Pfizer “booster” shot. I feel really excited about it (one shot in each arm). My wife can only get her flu shot, but soon will get her Moderna booster when it’s approved. Science does save lives.",New Mexico,0,Pfizer
1.4423E+18,27/09/2021 01:20,@newsmax Which will allow Pfizer and other vaccine makers to become very rich.,Georgia,0,Pfizer
1.44226E+18,26/09/2021 23:02,"Where is corporate social responsibility, CSR?. This is the perfect example of greed. Pfizer already made billions far more than what they invested to develop vaccine.Pfizer CEO pushes back against former CDC head over vaccine IP rights https://t.co/vVcEnp1HkQ #FoxBusiness",Texas,0,Pfizer
1.44225E+18,26/09/2021 22:11,@LaurenPoling I got the Pfizer vaccine months ago and haven’t had any issues (or COVID for that matter 😅),West Virginia,0,Pfizer
1.44223E+18,26/09/2021 20:56,"“So over the last 25 years, we've been trying to develop systems that will get these much larger entities, such as messenger RNA into target cells, and those efforts culminated with the Pfizer-BioNtech COVID-19 vaccine.” Canadian doctors 🐐🐐🐐🐐 https://t.co/ccXeq1b85G",Nevada,0,Pfizer
1.44222E+18,26/09/2021 20:08,"@vtfishgirl1 @MarkoSilberhand Yes, it is. Jacob agreed to get the Pfizer vaccine so that he could play ""Fall Ball"" 💪",Connecticut,0,Pfizer
1.44218E+18,26/09/2021 17:27,Routine Covid Test ✅Flu Shot ✅Pfizer Booster Vaccine ✅#IGotTheShot #GetVaccinated #KaiserPermanente #KPSouthSac @ Kaiser Permanente South Sacramento https://t.co/RU1kek2Xuv,California,0,Pfizer
1.44218E+18,26/09/2021 17:18,pls us pfizer people were so snobby when we first got the vaccine and now we’re being put in our place 😭 https://t.co/EYcG4idoFt,Florida,0,Pfizer
1.44215E+18,26/09/2021 15:21,“U.S. health officials late Thursday endorsed booster shots of the Pfizer vaccine for all Americans 65 and older — along with tens of millions of younger people who are at higher risk from the coronavirus because of health conditions or their jobs.” https://t.co/xE0Fb9pnA7,Maine,0,Pfizer
1.44214E+18,26/09/2021 14:57,I’m going to florida on Wednesday and the fda approved third doses of the pfizer BioNTech vaccine Just in time for me to get it tomorrow.,Illinois,0,Pfizer
1.44213E+18,26/09/2021 14:16,Japanese officials discover a unknown ‚white ingredient‘ in the Pfizer vaccine. Pfizer stated in a following press-conference that the vaccine is safe and production follow strict guidelines of safety-standards but also announced a further investigation.,North Carolina,3,Pfizer
1.44213E+18,26/09/2021 14:13,"Our 1st vaccine clinic was such a huge success — but we’re not done yet!We will be back at Townview Magnet Center on Saturday from 10-2 offering 1st, 2nd, and 3rd doses of the FDA-approved Pfizer vaccine. Spread the word (not COVID) and let’s do our part to end this pandemic. https://t.co/JSUWu1RVNL",Texas,36,Pfizer
1.44196E+18,26/09/2021 02:47,@ReturnOfTheFleX @JackPosobiec Intercept a pallet of Pfizer vaccines is a crime! Did you buy them or steal them? He is injecting every day a dosage of the Pfizer Vaccine? Are you crazy?,Texas,0,Pfizer
1.44195E+18,26/09/2021 02:00,"The best thing today was not only getting my Pfizer booster shot, but seeing four younger persons getting their first Covid vaccine shots ahead of me at Walgreens! One mother was with her 16 year old son and said he decided to get vaccine on his own. It was amazing!",Colorado,0,Pfizer
1.44194E+18,26/09/2021 01:28,"@MissGizzie No side effects. Just went to Walgreens today and got Pfizer booster. My spouse is a liver transplant and has had no side effects from his three jabs of the Pfizer vaccine. Get the vaccine. Help save lives. Also, please be an organ donor. That too saves lives.❤️✌️🙌🏻",Colorado,0,Pfizer
1.4419E+18,25/09/2021 23:16,We have a vaccine glut in the US and I can literally double dip and be quadruple jabbed with both Pfizer and Moderna no questions asked...or go for the trifecta when J&amp;J becomes available again...why did our president wait so long to share? #GlobalCitizenLive https://t.co/yWL1vjDTIy,Texas,0,Pfizer
1.44189E+18,25/09/2021 22:25,Woo-hoo 💃🏼F*ck You COVID-19 🖕🏻#Pfizer #Vaccine💉 https://t.co/1rgTjxWxx4,Florida,0,Pfizer
1.44185E+18,25/09/2021 19:32,@MissGizzie @NanaDuz @Leahoregon I had arm soreness for about a week after the shingles vaccine. About the same amount of time after my 2nd Pfizer jab. Did have a headache for a day after.,Ohio,0,Pfizer
1.44183E+18,25/09/2021 18:17,@SPA_2 @jessicanolanbow @NBCNews pfizer is the only vaccine with full approval. I know you remember the astra zenaca situation and europe or the low efficacy rates in the J&amp;J vaccine. not to combat you but these situations play into the non-vax world.,New Jersey,0,Pfizer
