tweet_id,tweet_time,tweet_text,location,retweets,vaccine
1.44147e+18,24/09/2021 18:17,@KOLA95624349 @Shaine52441221 @thevirus1986 @J_Mei21 @TomiLahren @Meidas_Kiesha @AOC @YaOnlyLivvOnce @AlexaBliss_WWE @Paula_White @VP @IlhanMN @POTUS @IsraeliPM @jack @JoelOsteen @Pontifex @NorthKoreaDPRK @RealCandaceO @heathergtv @KayaJones @SpeakerPelosi @VinceMcMahon @IvankaTrump @BardiUpdatess @RonDeSantisFL @SenTedCruz @RonJohnsonWI @HARRISFAULKNER @EmilyCompagno @kayleighmcenany @JessicaTarlov @LeaderMcConnell @SashaBanksWWE @FoxNews @CNN @SenSchumer @BMeiselas @GavinNewsom @benshapiro @CarleyShimkus @JudgeJeanine @mtgreenee @ainsleyearhardt @SandraSmithFox @FLOTUS @ScottWalker @tedcruz @GovRonDeSantis @JoyVBehar All whom push the vaccine apon others freedom of religion of science doctors n government are of law suits material it's also invasion of privacy n now discrimination my favorite so fix ya sinful ways yall fastly https://t.co/r1VwrCUmpY,Kentucky,0,
1.44143e+18,24/09/2021 16:06,@newsmax The VACCINE causes lots of damage! I was healthy before the jab which was mandated by my employer. I took the J&amp;J and have been sick ever since. It’s been 5 weeks!,Colorado,3,
1.44139e+18,24/09/2021 13:14,"Fascinating example of presidential administration, with a disagreement between the agency head and the agency's advisory committee, scientific opinions, and policy judgments. https://t.co/DNJBWajvAo",Florida,5,
1.44126e+18,24/09/2021 04:33,@zeynep @EricTopol I’m disappointed of the lack of information. I regret getting the J&amp;J vaccine now.,Oregon,1,
1.44121e+18,24/09/2021 01:31,@sarahkhan556 Zero problems with the J &amp; J vaccine for me.,Illinois,0,
1.44121e+18,24/09/2021 01:29,Why is the fed gov spending $2100 for monoclonal antibody treatments for people who refuse a $210 vaccine? J&amp;J vaccines based on 300 year old techn-Modurna &amp; Pfizer based on 30 year old tech.Monoclonal antibodies are less than a year old and are completely experimental!,Michigan,0,
1.44121e+18,24/09/2021 01:27,"What are the odds that someone who had J&amp;J and then an mRNA booster would get seriously ill from the vaccine, compared to their odds of having nasty outcomes from catching COVID after being refused a booster for their less-effective vaccine?",Massachusetts,1,
1.44121e+18,24/09/2021 01:24,The thing that the public health authorities owe us on mixing and matching is a clear explanation of why they don't believe mixing J&amp;J with mRNA vaccines is safe when it's being done in France and studies have been done conclusively with the very similar AZ vaccine. https://t.co/WWy24iomg2,Massachusetts,6,
1.44121e+18,24/09/2021 01:12,"@j_lafo_ @EugeneDaniels2 Yes, the mu and lambda variants have shown resistance but the fact y’all are alive to tell your story shows the vaccine is still working 🙏🏾",North Carolina,0,
1.44119e+18,23/09/2021 23:56,"In Hawaii, you cannot enter any business without a vaccine card or negative covid test within the last 24 hours. Masks are required at all times outside your home - to include the beach. https://t.co/N7p4cOursi",Virginia,0,
1.44116e+18,23/09/2021 22:16,"@GovRonDeSantis Maybe if you would work with him instead of against him he maybe more apt to work with you,you are refusing mask mandates,you refuse to properly inform the public that the vaccine is safe,hell phyzer has been fda approved,I remember in January how you did push the J&amp;J.",Florida,0,
1.44115e+18,23/09/2021 21:22,@KOLA95624349 @Shaine52441221 @thevirus1986 @J_Mei21 @TomiLahren @Meidas_Kiesha @AOC @YaOnlyLivvOnce @AlexaBliss_WWE @Paula_White @VP @IlhanMN @POTUS @IsraeliPM @jack @JoelOsteen @Pontifex @NorthKoreaDPRK @RealCandaceO @heathergtv @KayaJones @SpeakerPelosi @VinceMcMahon @IvankaTrump @BardiUpdatess @RonDeSantisFL @SenTedCruz @RonJohnsonWI @HARRISFAULKNER @EmilyCompagno @kayleighmcenany @JessicaTarlov @LeaderMcConnell @SashaBanksWWE @FoxNews @CNN @SenSchumer @BMeiselas @GavinNewsom @benshapiro @CarleyShimkus @JudgeJeanine @mtgreenee @ainsleyearhardt @SandraSmithFox @FLOTUS @ScottWalker @tedcruz @GovRonDeSantis @GovAndyBeshear For all this pushing yall do it's time those whom make this vaccine be held responsible and law suits shall start as it doesn't proof safety nor healing or helping one what does happen is sickness n  death may take you from your loved ones for all whom push it is responsible https://t.co/UMeMy0l4wL,Kentucky,0,
1.44114e+18,23/09/2021 20:52,"@J_s_9229 @Imaimeemiami @Nashtfs @JennyErikson The vaccine makes it less likely for you to get the virus (among other things). So even if you DO get the virus, a vaccinated person is less likely to catch it from you then an unvaccinated person. It lessens the spread.",Oregon,0,
1.44113e+18,23/09/2021 19:54,@KOLA95624349 @Shaine52441221 @thevirus1986 @J_Mei21 @TomiLahren @Meidas_Kiesha @AOC @YaOnlyLivvOnce @AlexaBliss_WWE @Paula_White @VP @IlhanMN @POTUS @IsraeliPM @jack @JoelOsteen @Pontifex @NorthKoreaDPRK @RealCandaceO @heathergtv @KayaJones @SpeakerPelosi @VinceMcMahon @IvankaTrump @BardiUpdatess @RonDeSantisFL @SenTedCruz @RonJohnsonWI @HARRISFAULKNER @EmilyCompagno @kayleighmcenany @JessicaTarlov @LeaderMcConnell @SashaBanksWWE @FoxNews @CNN @SenSchumer @BMeiselas @GavinNewsom @benshapiro @CarleyShimkus @JudgeJeanine @mtgreenee @ainsleyearhardt @SandraSmithFox @FLOTUS @ScottWalker @tedcruz @GovRonDeSantis @GovAndyBeshear Ya vaccine is weak n a lye to control God's children n make they blood unclean https://t.co/2FAZqsm4Uq,Kentucky,0,
1.44113e+18,23/09/2021 19:53,"@UtahDepOfHealth I have the J&amp;J vaccine in March. Had a little cough next day bad cough, 4days hurting cough, better but not recovered.Yes I tested positive.@POTUS&amp; @GovCox @LGHendersonUtah Our state &amp; federal government has has failed to produce millions of free K95 masks. WHY https://t.co/92Px8G1Z4c",Utah,1,
1.44113e+18,23/09/2021 19:50,"@trenthead I have the J&amp;J vaccine in March. Had a little cough next day bad cough, 4days hurting cough, better but not recovered.Yes I tested positive.@POTUS&amp; @GovCox @LGHendersonUtah @UtahDepOfHealth Our state &amp; federal government has has failed to produce millions of free K95 masks. WHY https://t.co/Rih2hkPuh2",Utah,1,
1.44112e+18,23/09/2021 19:27,@KOLA95624349 @Shaine52441221 @thevirus1986 @J_Mei21 @TomiLahren @Meidas_Kiesha @AOC @YaOnlyLivvOnce @AlexaBliss_WWE @Paula_White @VP @IlhanMN @POTUS @IsraeliPM @jack @JoelOsteen @Pontifex @NorthKoreaDPRK @RealCandaceO @heathergtv @KayaJones @SpeakerPelosi @VinceMcMahon @IvankaTrump @BardiUpdatess @RonDeSantisFL @SenTedCruz @RonJohnsonWI @HARRISFAULKNER @EmilyCompagno @kayleighmcenany @JessicaTarlov @LeaderMcConnell @SashaBanksWWE @FoxNews @CNN @SenSchumer @BMeiselas @GavinNewsom @benshapiro @CarleyShimkus @JudgeJeanine @mtgreenee @ainsleyearhardt @SandraSmithFox @FLOTUS @ScottWalker @tedcruz @GovRonDeSantis @GovAndyBeshear Your minds are little to not see this as you stand against thy unknown of vaccine you forget of what ichrist Jesus came to teach for all unclean things are to be removed from you so you may be clean to the creator whom created u 4 if you think a child of rape is clean ur a fool,Kentucky,0,
1.44109e+18,23/09/2021 17:27,@TenaciousLeeTV @Joebattista2 @SSBGoku2621 @Dila1Komala @MWvonWalter @catturd2 @TitskiMcGeeski 100% agree. My son had the “Walmart” J&amp;J. Thewhole thing is a mess and I appreciate your views and your own experience with this. I’m not ever gonna push the vaccine on anyone. One has to do the due diligence and make the choice that’s best for them.,Ohio,0,
1.44102e+18,23/09/2021 12:46,"@makominogue Yep. So, you had to get polio, small pox, measles, typhoid vaccines, and a raft of others… but you’re afraid to get the j&amp;j COVID vaccine? https://t.co/wrQNMkD1Cc",Virginia,0,
1.44088e+18,23/09/2021 03:16,@PreetBharara J &amp;J makes eye drops too. That's a great vehicle. Imodium too. So many possibilities. They have hundreds of products to sneak in some vaccine!,Colorado,0,
1.44086e+18,23/09/2021 02:17,"Active US Navy Commander J.H. Furman appears on Tucker Carlson after writing an open letter rejecting vaccine mandate, says he is not worried about being relieved of duty, “That oath is to the Constitution. I do not swear alliance to any leadership. I swore an oath to the US",California,6,
1.44082e+18,22/09/2021 23:42,"Just saw that the morally compromised Catholic leaders in St. Louis and New Orleans have proclaimed the J and J vaccine ""morally compromised"". This may be old news. I used to be a member of this cult. How about pedophiles in the priesthood? Not ""morally compromised enough""?",New Hampshire,0,
1.44081e+18,22/09/2021 23:01,I wish that high risk J &amp; J Covid vaccine recipients got the 2nd shot option way sooner.,New York,3,
1.4408e+18,22/09/2021 22:10,@VP Why are we always buying the Pfizer vaccine??  How many people from third world countries are going to come back for a second shot.??  Whats wrong w the J and J vaccine??  How much are we paying for each??,Illinois,0,
1.44078e+18,22/09/2021 20:39,"@Patterdude I had the J&amp;J and am soooo confused. If the second shot boosts efficacy, why didn’t they just make it a 2 dose vaccine? #somanyquestions",California,0,
1.4407e+18,22/09/2021 15:11,"Attention Bearcats! This Thursday, September 23, is the last day to get the single dose J&amp;J vaccine! Students taking in-person or hybrid classes need to upload proof of Covid-19 vaccination to CUNYfirst by next Monday, September 27.#BaruchIsCampusReady #CUNY #COVID19vaccine https://t.co/Lc5ZJHgR6Q",New York,0,
1.44066e+18,22/09/2021 12:43,@DrLeanaWen Appreciate your thorough update! There’s been such a paucity of information about the J&amp;J vaccine throughout the summer that having your expert insights is very welcome to those of us who got the single dose vaccine! 🙏,California,0,
1.44066e+18,22/09/2021 12:35,@Kimber4631 @HazelJa89703242 @KP4033 @metalhead_j @dsquare77 @AvengerResister Where did you go to medical school? If you didn’t please stay home and don’t get others sick. We are all pretty done with those who refuse the vaccine and are prolonging the pandemic because they think they know more about the virus than the scientists.,Missouri,0,
1.44054e+18,22/09/2021 04:39,"@paraVestibulum Wore mask. Cautious for months. Now there's a vaccine and treatment. Others, same demographic, said infection was inevitable, weren't cautious. I'm alive. Some of them are dead. So, yeah, fight the ""inevitable"". Science is always moving, often faster than we're aware of. ☮️",Wisconsin,0,
1.44048e+18,22/09/2021 00:37,"@versifier146 @UncommonSensePA @GovernorTomWolf @famfirsthealth Actually, J&amp;J *is* claiming 100% protection against against severe/critical COVID-19, which seems remarkable. https://t.co/yvwgEVyumb",Pennsylvania,0,
1.44045e+18,21/09/2021 23:03,@KOLA95624349 @Shaine52441221 @thevirus1986 @J_Mei21 @TomiLahren @Meidas_Kiesha @AOC @YaOnlyLivvOnce @AlexaBliss_WWE @Paula_White @VP @IlhanMN @POTUS @IsraeliPM @jack @JoelOsteen @Pontifex @NorthKoreaDPRK @RealCandaceO @heathergtv @KayaJones @SpeakerPelosi @VinceMcMahon @IvankaTrump @BardiUpdatess @RonDeSantisFL @SenTedCruz @RonJohnsonWI @HARRISFAULKNER @EmilyCompagno @kayleighmcenany @JessicaTarlov @LeaderMcConnell @SashaBanksWWE @FoxNews @CNN @SenSchumer @BMeiselas @GavinNewsom @benshapiro @CarleyShimkus @JudgeJeanine @mtgreenee @ainsleyearhardt @SandraSmithFox @FLOTUS @ScottWalker @tedcruz @GovRonDeSantis @GovAndyBeshear It's the truth as your vaccine makes blood that God gave u life with isn't pure like my blood God gave I life for so your choice was to become unpure of God's life he gave u https://t.co/ERyM8nZrwL,Kentucky,0,
1.44041e+18,21/09/2021 20:25,Excellent news for all of us who had the J&amp;J vaccine.. https://t.co/8QmvE4T8Bx,Oregon,0,
1.44036e+18,21/09/2021 17:16,"Will N.J. hospitals face a nursing shortage under vaccine mandates? They already are!This is happening in every state, unfortunately.COVID-19 deaths expected skyrocket out of control due to lack of nurses to take care of patients of all illnesses!https://t.co/Svd8811CvL",Virginia,0,
1.44034e+18,21/09/2021 15:50,"@desmontilla @NBC12 If you are considering a J&amp;J vaccine, wait. Four days in and I can barely stand with shaking. I smell an exhaust like smell that I know isn't in my home. Every joint hurts, tingling below knees and hands and in face/lips. Touching my shins feels like a baseball bat to them",Georgia,0,
1.44034e+18,21/09/2021 15:44,"If you are considering a J&amp;J vaccine, wait. Four days in and I can barely stand with shaking. I smell an exhaust like smell that I know isn't in my home. Every joint hurts, tingling below knees and hands and in face/lips. Touching my shins feels like a baseball bat to them",Georgia,1,
1.44034e+18,21/09/2021 15:32,"2nd dose of J&amp;J #COVID19 vaccine after 2 months results in 94% protection, company says https://t.co/HZ3vBDQqNT",California,2,
1.44034e+18,21/09/2021 15:30,J&amp;J booster shot increases vaccine's effectiveness to 94% - https://t.co/DO0Iq6ARTT,Florida,0,
1.44032e+18,21/09/2021 14:06,An update from J&amp;J on its COVID vaccine and booster: https://t.co/UDiHWDMFtV,Indiana,0,
1.44032e+18,21/09/2021 14:02,J and J vaccine has no mRNA so I guess it won't be Approved.,California,0,
1.4403e+18,21/09/2021 13:18,"Day 4 after the J&amp;J vaccine. Numbness in face and lips, tingling and numbness in joints, arms, hands and legs. Blurry vision. Feel like I have ran a marathon after not training for 20 years and my muscles said to 'hell with you'.",Georgia,0,
1.4403e+18,21/09/2021 13:01,"New studies indicate the J&amp;J vaccine retains its effectiveness over time, staying steady at 81%, and that a booster shot might raise it to 94% or more. Awaiting peer reviews.https://t.co/VigI0AGCt7",California,0,
1.4403e+18,21/09/2021 12:57,"J&amp;J's vaccine gives 100% protection from severe COVID-19 after a 2nd dose, study says — comparable to the Pfizer or Moderna shots https://t.co/CBfZRwICbd via @businessinsider",New York,0,
1.44029e+18,21/09/2021 12:11,J&amp;J Says Covid-19 Vaccine Booster Two Months After First Shot Increases Protection https://t.co/mVGtJDI5Ml,New York,0,
1.44028e+18,21/09/2021 11:28,J&amp;J Says Covid-19 Vaccine Booster Two Months After First Shot Increases Protection https://t.co/VCZ5hGD72m,Illinois,0,
1.44027e+18,21/09/2021 11:09,Here’s what I said back in January about the J&amp;J vaccine https://t.co/HI5mYXOgXs,Texas,44,
1.44027e+18,21/09/2021 10:48,Some more information for those of us who got the J&amp;J.  https://t.co/X9Edmry3sO,New York,1,
1.44015e+18,21/09/2021 03:11,"N.J. child care workers must get COVID vaccine or face regular tests, Murphy announces https://t.co/4ePccfhEtl",New Jersey,0,
1.44012e+18,21/09/2021 00:59,Widow of N.J. Officer Who Died of COVID Says Son Wants to Mark 12th Birthday by Getting Vaccine https://t.co/GOlK37sHmi via @YahooEnt,California,0,
1.43999e+18,20/09/2021 16:13,"@RepThomasMassie Why are the unvaccinated AFRAID of a vaccine created UNDER PRESIDENT tRUMP? Far right praised tRump for his push for a vaccine.... tRump gets what he asked for from Pfizer, Moderna, J&amp;J.... pretty much the ONLY thing his term can truly brag about. No vaccine? That’s hypocrisy.",Florida,0,
1.43975e+18,20/09/2021 00:47,@chrisrock My husband &amp; I were both vaccinated &amp; yet we both contracted the Delta Variant. I had the J&amp;J &amp; Todd had the Phizer vaccine. We are still dealing with the residuals of it &amp; it was months ago that we had covid. Praying for you @chrisrock It is no joke.,North Carolina,0,
1.43973e+18,19/09/2021 23:29,"@dumo the biggest lie is that Biden is effective w Covid 19. He ignored Delta, fanned antivax fears when he took J&amp;J vaccine off market over handful of side EFX AND misadvised nation to stop wearing masks. Directly responsible for 100k deaths.",Texas,0,
1.43959e+18,19/09/2021 14:16,"@j_aldrich @OogieLeo @chrisrock Smfh , u think its about money he would push their vaccine,  NO , It's about not wanting the backlash for speaking ur mind,",New York,0,
1.43956e+18,19/09/2021 12:00,"@xskinn Not much talk of Sputnik version here. We just have Pfizer, Moderna, and J&amp;J.  Some ppl mix and match on boosters but real problem is getting more than 55% vaccinated.  I grew up in polio era: everybody went and stood in line fir that vaccine.",New Mexico,1,
1.43942e+18,19/09/2021 02:52,@KOLA95624349 @Shaine52441221 @thevirus1986 @J_Mei21 @TomiLahren @Meidas_Kiesha @AOC @YaOnlyLivvOnce @AlexaBliss_WWE @Paula_White @VP @IlhanMN @POTUS @IsraeliPM @jack @JoelOsteen @Pontifex @NorthKoreaDPRK @RealCandaceO @heathergtv @KayaJones @SpeakerPelosi @VinceMcMahon @IvankaTrump @BardiUpdatess @RonDeSantisFL @SenTedCruz @RonJohnsonWI @HARRISFAULKNER @EmilyCompagno @kayleighmcenany @JessicaTarlov @LeaderMcConnell @SashaBanksWWE @FoxNews @CNN @SenSchumer @BMeiselas @GavinNewsom @benshapiro @CarleyShimkus @JudgeJeanine @mtgreenee @ainsleyearhardt @SandraSmithFox @FLOTUS @ScottWalker @tedcruz @GovRonDeSantis @Jim_Jordan Even ya Pope as humans think a pope shall keep them safe n is to be close to  iCreator though I said ya highest priest are not of like I am n pope has shown that thy churches are married more to humans vaccine than faith in they creator they God https://t.co/B5waUarQ9w,Kentucky,1,
1.43938e+18,19/09/2021 00:10,"Thank you @LBHealthDept for your hard work. Because of your mobile clinics, my dad (long time vaccine resistor) got his J&amp;J while he was at The Pike Outlets. He went for a hat and came back vaccinated!!! 👏🏾",California,0,
1.43925e+18,18/09/2021 15:46,"@glenview34 @IDPH @ReadyIllinois hosting vaccine clinic. J&amp;J, Pfizer and Moderna vaccines today (9/18/21) 💉 10am-2pm (east lot) at Springman Middle School https://t.co/OZuuptNtnR",Illinois,0,
1.4392e+18,18/09/2021 12:00,@trishtweety @Saints @AdamSchefter So why can’t they coach? Does the vaccine not work?,Virginia,0,
1.43902e+18,18/09/2021 00:17,"So, if eminent epidemiologist Nicki Minaj is to be believed, the fact that I got the one-shot J&amp;J vaccine means that I haven’t achieved maximum testicle swole-ness?",Ohio,0,
1.43901e+18,17/09/2021 23:15,@Leerose1985 My brother had the one time J&amp;j an got sick an past away 3 months after recieving it .the J&amp;J  shot is just a 1 time shot an 5 of my friend have died from recieving the Johnson&amp;johnson  COVID -19 SHOT IN PAST 5 MONTHS VACCINE ARE R NOT Safe for adults or OUR CHILDREN!!,Massachusetts,0,
1.43894e+18,17/09/2021 18:58,The @DuPageHD has returned to Lake Park with the mobile Care Van today (9/17/21) to offer anyone 12+ a vaccine shot (Pfizer or J&amp;J). This free clinic is open to the community; no appt necessary. Stop by East Campus until 3:30pm or West Campus during the football game from 5-8pm. https://t.co/ZJ31x456hm,Illinois,3,
1.43893e+18,17/09/2021 18:20,@LeeGree16102866 @Brightfuture386 @ZachBrining @ChristinaPushaw @LisaMarieBoothe @PressSec @POTUS So covid is as risky for kids as polio now?  Have you ever researched the rollout of the polio vaccine?What do you mean braver than me?  I’ve had the J&amp;J shot.  I’m not anti-vax.  What I don’t understand are people like you are are anti-therapeutic.  Makes zero sense.,Texas,0,
1.43893e+18,17/09/2021 18:16,"@cnnbrk COVID-19 vaccine effectiveness against COVID-19-associated hospitalization among adults without immunocompromising conditions (21 hospitals in 18 states, March-Aug. 2021)&gt;120 days after full vaxModerna: 92% (87-96)Pfizer: 77% (67-84)&gt;28 days after full vaxJ&amp;J: 68% (49-80) https://t.co/kQWlZitYJm",Florida,1,
1.43893e+18,17/09/2021 18:09,"Moderna's vaccine is the most effective, but Pfizer and J&amp;J also protect well, CDC-led study sayshttps://t.co/1kZ7u6zqsg",New York,0,
1.43881e+18,17/09/2021 10:36,"@Mark_UK73 @JT375043170 @junebug221 @DarrellBuckne13 @TheNewRevolut12 @GoodMenzo @MarvinRJeffcoat @GTeresa9 @pauloesco @Quin4Trump @StillGood_Jared @Freedom122053 @Mwforhr @kithercbaby @jeffblewis @CalvinE43701301 @Comploscope @sierranolandely @PaulGregory2173 @biggob5 @TJ2020landslide @Gidgett378 @Terry10661013 @ICanPlainlySee @RKitenplon @cozmocowboy @robert2112o @NevaAyer @DorisMele @RalphS24381648 @Unpurgeable18 @kcinor @john_monka @genellog @Rick24189161 @KathyKbrose @Patriot66874185 @useless_b @j_nanma @pewtergod @TP_UKMingeLane @jasonpaisley @AntifaRioter @Nanmac791 @BullseyeBanjo @VighneshwarAna3 @Gloriaoldsurfer @RedHoss44 @ISafeyet @StillFreeSCOTTY Are you a “spokesperson “ for Pharma, and paid the big bucks to be their Cheerleader?This is NOT a vaccine!  Lots of questions, when getting the Virus affects a person less, than the Vaccine that causes Death,  ruins their lives!I Know what I’ve read, seen, and it’s not SAFE!",Texas,0,
1.43879e+18,17/09/2021 09:06,"In our trenchant critique of Johnson &amp; Johnson, we argue that @JNJNews adopts an understanding of the “human” in human rights that privileges Europeans over Africans and Indians. J&amp;J is deliberately engineering vaccine apartheid, laying the ground for new coronavirus variants. https://t.co/kmTubqDksA",New York,5,
1.43874e+18,17/09/2021 05:35,@mtgreenee MARGE!!!! HELP!!! I had the J&amp;J one shot vaccine... Now I crave Mexican food and I feel the urge to help fellow human beings!!!!,Wisconsin,0,
1.43873e+18,17/09/2021 04:43,@DrLeanaWen Wish they would bring more information on the J&amp;J vaccine. I so regret getting that vaccine now as we seem to be left hanging.,Oregon,0,
1.4387e+18,17/09/2021 02:56,@diiaammoondd In addition J&amp;J’s vaccine was never fda approved so yeah might have to do with the fucking blood clots.,Texas,0,
1.43869e+18,17/09/2021 02:39,"""His administration has the moral, legal, and if necessary, financial power to lift intellectual property barriers and persuade J&amp;J to license its vaccine.""https://t.co/DByVWVWouU via @commondreams",Minnesota,0,
1.43867e+18,17/09/2021 01:20,"@joncoopertweets ✋They are still both there. After J&amp;J vaccine, I was ready for some Bourbon. 2 shots, please.",California,0,
1.43867e+18,17/09/2021 01:07,"everyone gets the mRNA vaccine. Even those who chose a viral vector vaccine are now being told that's not enough, and are told not to get another j&amp;j or AstraZeneca, but that they should still get a jab of 2 of Pfizer mRNA based. What is it about the mRNA vaccine that is causing",California,0,
1.43862e+18,16/09/2021 21:54,"@Dez_Walker @BroSchembechler @MaizedConfused But to close this up. I don’t care what people do/don’t do. Do whatever you need to feel safe and protected. However, forcing a vaccine on someone, or forcing mask mandates (when they don’t prevent spread - the numbers tell us that) isn’t something I will get behind.",Virginia,0,
1.43862e+18,16/09/2021 21:49,"@Dez_Walker @BroSchembechler @MaizedConfused And after the #science told us that those with or without the vaccine are spreading the virus at the same rate, they lost all steam in getting people who are vaccinated to get vaccinated. It doesn’t prevent spread or infection- and statistically, people will be fine",Virginia,0,
1.43862e+18,16/09/2021 21:47,@Dez_Walker @BroSchembechler @MaizedConfused The vaccine is not a vaccine like “all others”. Other vaccines prevent infection (except the flu SHOT). If the vaccine works (it does) it doesn’t matter who is or isn’t vaccinated. It’s a personal choice,Virginia,0,
1.43861e+18,16/09/2021 20:59,"@Dez_Walker @BroSchembechler @MaizedConfused With the vaccine so widely available- there nothing else we can do. If one is scared, get the shot, if not, it doesn’t matter. This notion that the vaccinated are at risk Bc of the unvaccinated is the stupidest thing I’ve ever heard. Does the vaccine work or not?",Virginia,0,
1.4386e+18,16/09/2021 20:18,@SpikeEskin And the J&amp;J vaccine will be called “sortaworky.”,New Jersey,0,
